city,county,state,country,cases,deaths,recovered,tested,lat,long,url,featureId,population
,Pamlico County,NC,USA,0,0,0,,35.1507535,-76.72772499999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,165,12670
,Sampson County,NC,USA,0,0,0,,34.9345395,-78.3926405,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,166,63626
,Cumberland County,NC,USA,0,0,0,,35.0502155,-78.8038205,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,167,332330
,Clay County,NC,USA,0,0,0,,35.0712515,-83.7441825,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,168,11139
,Jones County,NC,USA,0,0,0,,35.014189,-77.39021650000001,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,169,9637
,Carteret County,NC,USA,0,0,0,,34.832848999999996,-76.60086799999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,170,69524
,Union County,NC,USA,0,0,0,,35.0112285,-80.5587175,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,171,235908
,Anson County,NC,USA,0,0,0,,35.008912,-80.0844735,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,172,24877
,Hoke County,NC,USA,0,0,0,,35.02319,-79.24694550000001,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,173,54764
,Duplin County,NC,USA,0,0,0,,34.9501105,-77.9257305,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,174,58856
,Richmond County,NC,USA,0,0,0,,34.99408,-79.76728299999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,175,44887
,Scotland County,NC,USA,0,0,0,,34.836764,-79.5119535,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,176,34810
,Onslow County,NC,USA,1,0,0,,34.712451,-77.3899735,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,177,197683
,Robeson County,NC,USA,0,0,0,,34.626412,-79.133749,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,178,131831
,Bladen County,NC,USA,0,0,0,,34.611776500000005,-78.5427315,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,179,33190
,Pender County,NC,USA,0,0,0,,34.512526,-77.894035,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,180,62162
,Columbus County,NC,USA,0,0,0,,34.2134885,-78.6167595,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,181,55655
,New Hanover County,NC,USA,0,0,0,,34.15828500000001,-77.872919,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,182,232274
,Brunswick County,NC,USA,1,0,0,,34.1056615,-78.292874,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,183,136744
,Iredell County,NC,USA,0,0,0,,35.7732565,-80.901307,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,184,178435
,Rowan County,NC,USA,0,0,0,,35.6830585,-80.47710000000001,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,185,141262
,Lincoln County,NC,USA,0,0,0,,35.484821999999994,-81.24025,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,186,83770
,Mecklenburg County,NC,USA,1,0,0,,35.2583695,-80.804163,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,187,1093901
,Cabarrus County,NC,USA,1,0,0,,35.3456055,-80.541589,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,188,211342
,Gaston County,NC,USA,0,0,0,,35.284431999999995,-81.1896935,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,189,222846
,Atlantic County,NJ,USA,0,,,0,39.509258,-74.6437035,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,190,265429
,Bergen County,NJ,USA,25,,,32,40.952146,-74.08225,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,191,936692
,Burlington County,NJ,USA,3,,,6,39.8658955,-74.72494950000001,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,192,445384
,Camden County,NJ,USA,2,,,5,39.800549000000004,-74.9381575,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,193,507078
,Cape May County,NJ,USA,0,,,0,39.1261435,-74.756719,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,194,92560
,Cumberland County,NJ,USA,0,,,1,39.373098,-75.135421,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,195,150972
,Essex County,NJ,USA,7,,,11,40.7914715,-74.24515199999999,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,196,799767
,Gloucester County,NJ,USA,0,,,0,39.7016335,-75.15904900000001,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,197,291408
,Hudson County,NJ,USA,5,,,11,40.732721999999995,-74.07540449999999,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,198,676061
,Hunterdon County,NJ,USA,0,,,1,40.5647375,-74.9494015,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,199,124714
,Mercer County,NJ,USA,1,,,1,40.280848500000005,-74.7122715,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,200,369811
,Monmouth County,NJ,USA,8,,,13,40.2778005,-74.2928135,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,201,621354
,Ocean County,NJ,USA,1,,,2,39.835446000000005,-74.29221150000001,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,202,601651
,Passaic County,NJ,USA,2,,,4,41.0114805,-74.304839,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,203,503310
,Salem County,NJ,USA,0,,,0,39.5848515,-75.31079349999999,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,204,62607
,Somerset County,NJ,USA,1,,,1,40.566201,-74.5998835,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,205,331164
,Sussex County,NJ,USA,0,,,1,41.128282,-74.678832,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,206,140799
,Union County,NJ,USA,1,,,6,40.665566,-74.300027,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,207,558067
,Warren County,NJ,USA,0,,,1,40.8430415,-74.985897,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,208,105779
,Morris County,NJ,USA,3,,,3,40.867802999999995,-74.5802275,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,209,494228
,Middlesex County,NJ,USA,10,,,14,40.430130500000004,-74.41841600000001,https://opendata.arcgis.com/datasets/8840fd8ac1314f5188e6cf98b525321c_0.csv,210,829685
,,British Columbia,Canada,73,,,,54.15716767014678,-126.56202337499991,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,211,5071000
,,Alberta,Canada,39,,,,54.49628672664678,-115.00016854279502,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,212,4067175
,,Saskatchewan,Canada,0,,,,54.496338403094796,-105.6821561755884,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,213,1098352
,,Manitoba,Canada,4,,,,54.496368513369816,-95.4742987434922,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,214,1278365
,,Ontario,Canada,101,,,,49.26501413726137,-84.7533750036988,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,215,13448494
,,Quebec,Canada,21,,,,53.79378896700006,-68.38833574149993,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,216,8164361
,,New Brunswick,Canada,1,,,,46.36274594300005,-66.43830941249992,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,217,747101
,,Prince Edward Island,Canada,1,,,,46.49290599200006,-63.21041826049995,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection.html,218,142907
,,,Thailand,0,0,0,,13.04083302850006,101.54455590850003,https://github.com/CSSEGISandData/COVID-19,219,68414135
,,,Japan,0,0,0,,37.87307291750005,137.65978516150005,https://github.com/CSSEGISandData/COVID-19,220,126451398
,,,Singapore,0,0,0,,1.3585676125000532,103.80420983150006,https://github.com/CSSEGISandData/COVID-19,221,5888926
,,,Nepal,0,0,0,,28.38379831950006,84.1027264815001,https://github.com/CSSEGISandData/COVID-19,222,29384297
,,,Malaysia,0,0,0,,3.9309068840000734,109.69719485800007,https://github.com/CSSEGISandData/COVID-19,223,31381992
,,New South Wales,Australia,0,0,0,,-32.82977854599065,147.3153664483503,https://github.com/CSSEGISandData/COVID-19,224,8089526
,,Victoria,Australia,0,0,0,,-36.537788791607284,145.4695804428331,https://github.com/CSSEGISandData/COVID-19,225,6594804
,,Queensland,Australia,0,0,0,,-19.64674041161055,145.75436445400004,https://github.com/CSSEGISandData/COVID-19,226,5095100
,,,Cambodia,0,0,0,,12.56212270450002,104.96757694500008,https://github.com/CSSEGISandData/COVID-19,227,16204486
,,,Sri Lanka,0,0,0,,7.8766543645000695,80.82227623750006,https://github.com/CSSEGISandData/COVID-19,228,22409381
,,,Germany,0,0,0,,51.09924480150008,10.473758178500105,https://github.com/CSSEGISandData/COVID-19,229,80594017
,,,Finland,0,0,0,,64.9866635165001,26.09634464500006,https://github.com/CSSEGISandData/COVID-19,230,5491218
,,,United Arab Emirates,0,0,0,,24.340997059161296,53.97632897200003,https://github.com/CSSEGISandData/COVID-19,231,6072475
,,,Philippines,0,0,0,,12.108262437000064,121.93718509200005,https://github.com/CSSEGISandData/COVID-19,232,104256076
,,,India,0,0,0,,21.151850284000083,82.74863427400004,https://github.com/CSSEGISandData/COVID-19,233,1281935911
,,,Italy,0,0,0,,41.826061709500074,12.56007714450007,https://github.com/CSSEGISandData/COVID-19,234,62137802
,,,Sweden,0,0,0,,62.191185204500094,17.635630730000088,https://github.com/CSSEGISandData/COVID-19,235,9960487
,,,Spain,0,0,0,,35.73847077050007,-6.849639452499929,https://github.com/CSSEGISandData/COVID-19,236,48958159
,,South Australia,Australia,0,0,0,,-32.035240980898976,135.0000995213503,https://github.com/CSSEGISandData/COVID-19,237,1751693
,,,Belgium,0,0,0,,50.49042053300006,4.4297657472728815,https://github.com/CSSEGISandData/COVID-19,238,11491346
,,,Egypt,0,0,0,,26.825424706000064,30.791862752500094,https://github.com/CSSEGISandData/COVID-19,239,97041072
,,,Lebanon,0,0,0,,33.86861807120964,35.85466820900007,https://github.com/CSSEGISandData/COVID-19,240,6229794
,,,Iraq,0,0,0,,33.21901997950006,43.65276391200004,https://github.com/CSSEGISandData/COVID-19,241,39192111
,,,Oman,0,0,0,,21.444199937000064,55.911594682500095,https://github.com/CSSEGISandData/COVID-19,242,3424386
,,,Afghanistan,0,0,0,,33.930139364000084,67.6895422770001,https://github.com/CSSEGISandData/COVID-19,243,34124811
,,,Bahrain,0,0,0,,26.024400132000068,50.53386477950008,https://github.com/CSSEGISandData/COVID-19,244,1410942
,,,Kuwait,0,0,0,,29.315860290500055,47.48260848850009,https://github.com/CSSEGISandData/COVID-19,245,2875422
,,,Algeria,0,0,0,,28.032339379000085,1.6432377520000898,https://github.com/CSSEGISandData/COVID-19,246,40969443
,,,Croatia,0,0,0,,44.48165314050009,16.33771101500008,https://github.com/CSSEGISandData/COVID-19,247,4292095
,,,Switzerland,0,0,0,,46.840811259500086,8.258983805500094,https://github.com/CSSEGISandData/COVID-19,248,8236303
,,,Austria,0,0,0,,47.71313527500007,13.334746337500093,https://github.com/CSSEGISandData/COVID-19,249,8754413
,,,Israel,0,0,0,,31.448389692000035,35.06821170350008,https://github.com/CSSEGISandData/COVID-19,250,8299706
,,,Pakistan,0,0,0,,30.377750552000087,68.94667484550007,https://github.com/CSSEGISandData/COVID-19,251,204924861
,,,Brazil,0,0,0,,-14.236725569657125,-54.38839290699988,https://github.com/CSSEGISandData/COVID-19,252,207353391
,,,Georgia,0,0,0,,42.31029968300004,43.34038972821833,https://github.com/CSSEGISandData/COVID-19,253,4926330
,,,Greece,0,0,0,,38.322331546000065,24.119802279500078,https://github.com/CSSEGISandData/COVID-19,254,10768477
,,,North Macedonia,0,0,0,,41.591247966000054,21.726869751000095,https://github.com/CSSEGISandData/COVID-19,255,2077132
,,,Norway,0,0,0,,69.25525543850006,18.013723178000077,https://github.com/CSSEGISandData/COVID-19,256,5320045
,,,Romania,0,0,0,,45.95662750300005,24.950926754500074,https://github.com/CSSEGISandData/COVID-19,257,21529967
,,,Estonia,0,0,0,,58.572233381000025,24.943451368500064,https://github.com/CSSEGISandData/COVID-19,258,1251581
,,,Netherlands,0,0,0,,52.105282697500066,5.272002682500101,https://github.com/CSSEGISandData/COVID-19,259,17084719
,,,San Marino,0,0,0,,43.92963720000006,12.437976970500117,https://github.com/CSSEGISandData/COVID-19,260,33537
,,,Belarus,0,0,0,,53.72384073950006,27.942588541500044,https://github.com/CSSEGISandData/COVID-19,261,9549747
,,,Iceland,0,0,0,,64.96666087450004,-18.861826138499936,https://github.com/CSSEGISandData/COVID-19,262,339747
,,,Lithuania,0,0,0,,55.16278391600002,23.911012610500066,https://github.com/CSSEGISandData/COVID-19,263,2823859
,,,Mexico,0,0,0,,23.629557940500092,-101.93334401247205,https://github.com/CSSEGISandData/COVID-19,264,124574795
,,,New Zealand,0,0,0,,-40.878065687999936,172.51685631600003,https://github.com/CSSEGISandData/COVID-19,265,4510327
,,,Nigeria,0,0,0,,9.07578074450008,8.671077514500098,https://github.com/CSSEGISandData/COVID-19,266,190632261
,,Western Australia,Australia,0,0,0,,-24.407891534499925,120.95978010457588,https://github.com/CSSEGISandData/COVID-19,267,2621680
,,,Ireland,0,0,0,,53.46108633000006,-8.136179165499925,https://github.com/CSSEGISandData/COVID-19,268,5011102
,,,Luxembourg,0,0,0,,49.80347279900003,6.1075130615000575,https://github.com/CSSEGISandData/COVID-19,269,594130
,,,Monaco,0,0,0,,43.743117918500026,7.401602119563048,https://github.com/CSSEGISandData/COVID-19,270,30645
,,,Qatar,0,0,0,,25.363913984500023,51.18376712300005,https://github.com/CSSEGISandData/COVID-19,271,2314307
,,,Ecuador,0,0,0,,-1.7634670984999161,-83.4578538649999,https://github.com/CSSEGISandData/COVID-19,272,16290913
,,,Azerbaijan,0,0,0,,40.14320973750006,47.50227481750011,https://github.com/CSSEGISandData/COVID-19,273,9961396
,,,Armenia,0,0,0,,40.077076823500036,45.01914310700013,https://github.com/CSSEGISandData/COVID-19,274,3045191
,,,Dominican Republic,0,0,0,,18.771246649000062,-70.13417985399988,https://github.com/CSSEGISandData/COVID-19,275,10734247
,,,Indonesia,0,0,0,,-2.6357561174999375,118.08721907200007,https://github.com/CSSEGISandData/COVID-19,276,260580739
,,,Portugal,0,0,0,,37.400416263500055,-15.94334102749994,https://github.com/CSSEGISandData/COVID-19,277,10839514
,,,Andorra,0,0,0,,42.51501586950006,1.5681518960000886,https://github.com/CSSEGISandData/COVID-19,278,85702
,,Tasmania,Australia,0,0,0,,-41.60023365649994,146.16134687600004,https://github.com/CSSEGISandData/COVID-19,279,534281
,,,Latvia,0,0,0,,56.862861023500045,24.59194014100008,https://github.com/CSSEGISandData/COVID-19,280,1944643
,,,Morocco,0,0,0,,28.67223747529175,-9.030622863196513,https://github.com/CSSEGISandData/COVID-19,281,33986655
,,,Saudi Arabia,0,0,0,,24.244550886000077,45.132142167500064,https://github.com/CSSEGISandData/COVID-19,282,28571770
,,,Senegal,0,0,0,,14.474492289500091,-14.37969132899994,https://github.com/CSSEGISandData/COVID-19,283,14668522
,,,Argentina,0,0,0,,-38.42173074799991,-63.626654215499926,https://github.com/CSSEGISandData/COVID-19,284,44293293
,,,Chile,0,0,0,,-36.567062457499944,-71.3604937374999,https://github.com/CSSEGISandData/COVID-19,285,17789267
,,,Jordan,0,0,0,,31.280817871500048,37.04788003839781,https://github.com/CSSEGISandData/COVID-19,286,10248069
,,,Ukraine,0,0,0,,48.79241852100008,31.137251424000127,https://github.com/CSSEGISandData/COVID-19,287,44033874
,,,Hungary,0,0,0,,47.156127930000025,19.485817912000087,https://github.com/CSSEGISandData/COVID-19,288,9850845
,,Northern Territory,Australia,0,0,0,,-18.516157321898987,133.50015133877957,https://github.com/CSSEGISandData/COVID-19,289,245869
,,,Liechtenstein,0,0,0,,47.15983571400008,9.533092081500058,https://github.com/CSSEGISandData/COVID-19,290,38244
,,,Poland,0,0,0,,51.93482900350006,19.125478149000088,https://github.com/CSSEGISandData/COVID-19,291,38476269
,,,Tunisia,0,0,0,,33.78217031200008,9.521981649000097,https://github.com/CSSEGISandData/COVID-19,292,11403800
,,,Bosnia and Herzegovina,0,0,0,,43.91899993950011,17.668099406000096,https://github.com/CSSEGISandData/COVID-19,293,3856181
,,,Slovenia,0,0,0,,46.14379954050001,14.940281412500084,https://github.com/CSSEGISandData/COVID-19,294,1972126
,,,South Africa,0,0,0,,-28.469792578999943,24.690074089500087,https://github.com/CSSEGISandData/COVID-19,295,54841552
,,,Bhutan,0,0,0,,27.518180482737833,90.40745792650009,https://github.com/CSSEGISandData/COVID-19,296,758288
,,,Cameroon,0,0,0,,7.407972718000032,12.350860429500074,https://github.com/CSSEGISandData/COVID-19,297,24994885
,,,Colombia,0,0,0,,4.114416812000066,-72.93652033249992,https://github.com/CSSEGISandData/COVID-19,298,47698524
,,,Costa Rica,0,0,0,,9.615482479500045,-84.21760006449992,https://github.com/CSSEGISandData/COVID-19,299,4930258
,,,Peru,0,0,0,,-9.190602483184005,-75.01090500599992,https://github.com/CSSEGISandData/COVID-19,300,31036656
,,,Serbia,0,0,0,,44.20522467850007,20.9182886145001,https://github.com/CSSEGISandData/COVID-19,301,7111024
,,,Slovakia,0,0,0,,48.67589304650005,19.692058553000123,https://github.com/CSSEGISandData/COVID-19,302,5445829
,,,Togo,0,0,0,,8.61773549700009,0.8081207685000891,https://github.com/CSSEGISandData/COVID-19,303,7965055
,,,French Guiana,0,0,0,,14.862000781359463,-2.9882706369999426,https://github.com/CSSEGISandData/COVID-19,304,67106161
,,,Malta,0,0,0,,35.88346995650005,14.445323113000057,https://github.com/CSSEGISandData/COVID-19,305,416338
,,,Martinique,0,0,0,,14.862000781359463,-2.9882706369999426,https://github.com/CSSEGISandData/COVID-19,304,67106161
,,,Bulgaria,0,0,0,,42.73391529800004,25.47427473600007,https://github.com/CSSEGISandData/COVID-19,306,7101510
,,,Maldives,0,0,0,,4.213175576792927,73.52910604309824,https://github.com/CSSEGISandData/COVID-19,307,392709
,,,Bangladesh,0,0,0,,23.73811778050007,90.33232039450004,https://github.com/CSSEGISandData/COVID-19,308,157826578
,,,Paraguay,0,0,0,,-23.43368479399996,-58.44782303899994,https://github.com/CSSEGISandData/COVID-19,309,6943739
,,,Albania,0,0,0,,41.11245290150006,20.154355916000085,https://github.com/CSSEGISandData/COVID-19,310,3047987
,,,Cyprus,0,0,0,,34.910753335500104,33.197142898000095,https://github.com/CSSEGISandData/COVID-19,311,1221549
,,,Brunei,0,0,0,,4.510995486500057,114.66157535500005,https://github.com/CSSEGISandData/COVID-19,312,443593
,,,Burkina Faso,0,0,0,,12.230804951500069,-1.5662045904998934,https://github.com/CSSEGISandData/COVID-19,313,20107509
,,,Holy See,0,0,0,,41.90333333950011,12.453533325000109,https://github.com/CSSEGISandData/COVID-19,314,1000
,,,Mongolia,0,0,0,,46.85141784700008,103.85503503500007,https://github.com/CSSEGISandData/COVID-19,315,3068243
,,,Panama,0,0,0,,8.420921827000058,-80.07274338849989,https://github.com/CSSEGISandData/COVID-19,316,3753142
,,Hubei,China,0,0,0,,31.166405443456426,112.26392825753302,https://github.com/CSSEGISandData/COVID-19,317,59170000
,,,Iran,0,0,0,,32.412651216000036,53.6631116130001,https://github.com/CSSEGISandData/COVID-19,318,82021564
,,,"Korea, South",0,0,0,,35.91235993050006,127.85698489700007,https://github.com/CSSEGISandData/COVID-19,319,51181299
,,Guangdong,China,0,0,0,,22.876783758944043,113.41792352680932,https://github.com/CSSEGISandData/COVID-19,320,113460000
,,Henan,China,0,0,0,,33.87707977965809,113.48442223524788,https://github.com/CSSEGISandData/COVID-19,321,96050000
,,Zhejiang,China,0,0,0,,29.189050400871963,120.1641359794138,https://github.com/CSSEGISandData/COVID-19,322,57370000
,,Hunan,China,0,0,0,,27.369414984613826,111.50909061104284,https://github.com/CSSEGISandData/COVID-19,323,68990000
,,Anhui,China,0,0,0,,32.02378204990168,117.2581712176775,https://github.com/CSSEGISandData/COVID-19,324,63240000
,,Jiangxi,China,0,0,0,,27.275131334293633,116.01917707751011,https://github.com/CSSEGISandData/COVID-19,325,46480000
,,Shandong,China,0,0,0,,36.33507593620547,118.74515424940193,https://github.com/CSSEGISandData/COVID-19,326,100470000
,,Jiangsu,China,0,0,0,,32.934811713190015,119.14963721029278,https://github.com/CSSEGISandData/COVID-19,327,80510000
,,Chongqing,China,0,0,0,,30.198712571927643,107.73296451180275,https://github.com/CSSEGISandData/COVID-19,328,31020000
,,Sichuan,China,0,0,0,,30.165213324835065,102.93966535826965,https://github.com/CSSEGISandData/COVID-19,329,83410000
,,Heilongjiang,China,0,0,0,,48.501949771374576,127.97325321185173,https://github.com/CSSEGISandData/COVID-19,330,37730000
,,Beijing,China,0,0,0,,40.236575323991985,116.42780846573805,https://github.com/CSSEGISandData/COVID-19,331,21540000
,,Shanghai,China,0,0,0,,31.266158547445322,121.43153719907554,https://github.com/CSSEGISandData/COVID-19,332,24240000
,,Hebei,China,0,0,0,,39.323827419599695,116.65206139450123,https://github.com/CSSEGISandData/COVID-19,333,75560000
,,Fujian,China,0,0,0,,25.971159641604146,118.13227705193037,https://github.com/CSSEGISandData/COVID-19,334,39410000
,,Guangxi,China,0,0,0,,23.899949245349177,108.27096784823755,https://github.com/CSSEGISandData/COVID-19,335,49260000
,,Shaanxi,China,0,0,0,,35.63509908705319,108.36171166401203,https://github.com/CSSEGISandData/COVID-19,336,38640000
,,Yunnan,China,0,0,0,,25.179122725058342,101.85510583221756,https://github.com/CSSEGISandData/COVID-19,337,48300000
,,Hainan,China,0,0,0,,19.150763250500063,109.81287682400003,https://github.com/CSSEGISandData/COVID-19,338,9340000
,,Guizhou,China,0,0,0,,26.9387435980386,106.60127648352287,https://github.com/CSSEGISandData/COVID-19,339,36000000
,,Tianjin,China,0,0,0,,39.40813751918114,117.34508644325369,https://github.com/CSSEGISandData/COVID-19,340,15600000
,,Shanxi,China,0,0,0,,37.66312775369286,112.3891919290642,https://github.com/CSSEGISandData/COVID-19,341,37180000
,,Gansu,China,0,0,0,,37.69770367228662,100.73804263765757,https://github.com/CSSEGISandData/COVID-19,342,26370000
,,,Hong Kong,0,0,0,,22.41313304250005,114.21021569100003,https://github.com/CSSEGISandData/COVID-19,343,7191503
,,Liaoning,China,0,0,0,,41.09091390618639,122.31055016440854,https://github.com/CSSEGISandData/COVID-19,344,43590000
,,Jilin,China,0,0,0,,43.56576924140737,126.47365482303488,https://github.com/CSSEGISandData/COVID-19,345,27040000
,,,Czechia,0,0,0,,49.80312398300006,15.540038086000095,https://github.com/CSSEGISandData/COVID-19,346,10674723
,,Xinjiang,China,0,0,0,,41.752899103285706,84.98429810398284,https://github.com/CSSEGISandData/COVID-19,347,24870000
,,Inner Mongolia,China,0,0,0,,45.35383134546877,111.62347220837569,https://github.com/CSSEGISandData/COVID-19,348,25000034
,,Ningxia,China,0,0,0,,37.31081075681095,106.00808271719359,https://github.com/CSSEGISandData/COVID-19,349,6880000
,,,Taiwan,0,0,0,,23.598456122000044,120.98259524850005,https://github.com/CSSEGISandData/COVID-19,350,23508428
,,,Vietnam,0,0,0,,15.941768090000089,105.79183617800007,https://github.com/CSSEGISandData/COVID-19,351,96160163
,,,Russia,0,0,0,,61.240742495500065,4.263256414560601e-14,https://github.com/CSSEGISandData/COVID-19,352,142257519
,,Qinghai,China,0,0,0,,35.43499502195269,96.23774885477579,https://github.com/CSSEGISandData/COVID-19,353,6030000
,,Macau,China,0,0,0,,22.13420237850005,113.55058841250002,https://github.com/CSSEGISandData/COVID-19,354,667400
,,,Moldova,0,0,0,,46.967069702500055,28.28525496400006,https://github.com/CSSEGISandData/COVID-19,355,3474121
,,,Bolivia,0,0,0,,-16.286937560999938,-63.58694087799992,https://github.com/CSSEGISandData/COVID-19,356,11138234
,,St Martin,France,0,0,0,,18.07776461717568,-63.06228647314417,https://github.com/CSSEGISandData/COVID-19,357,
,,,Honduras,0,0,0,,14.484747626000058,-86.24603266122396,https://github.com/CSSEGISandData/COVID-19,358,9038741
,,Channel Islands,United Kingdom,0,0,0,,49.3723,-2.3644,https://github.com/CSSEGISandData/COVID-19,,
,,Tibet,China,0,0,0,,31.88221486755922,88.74489831230724,https://github.com/CSSEGISandData/COVID-19,359,3440000
,,,Congo (Kinshasa),0,0,0,,-4.029468688999948,21.726683794000053,https://github.com/CSSEGISandData/COVID-19,360,83301151
,,,Cote d'Ivoire,0,0,0,,7.533667911000066,-5.536220662499915,https://github.com/CSSEGISandData/COVID-19,361,24184810
,,Saint Barthelemy,France,0,0,0,,17.903509833000072,-62.82453365799992,https://github.com/CSSEGISandData/COVID-19,362,9793
,,,Jamaica,0,0,0,,18.11774323150007,-77.30223548049992,https://github.com/CSSEGISandData/COVID-19,363,2990561
,,,Reunion,0,0,0,,14.862000781359463,-2.9882706369999426,https://github.com/CSSEGISandData/COVID-19,304,67106161
,,,Turkey,0,0,0,,38.95576283850008,35.425474377000086,https://github.com/CSSEGISandData/COVID-19,364,80845215
,,Gibraltar,United Kingdom,0,0,0,,36.13020456349999,-5.348580120852014,https://github.com/CSSEGISandData/COVID-19,365,32194
,,,Cuba,0,0,0,,21.528102931500058,-79.28561357349994,https://github.com/CSSEGISandData/COVID-19,366,11147407
,,,Guyana,0,0,0,,4.887909040000061,-58.9307134609999,https://github.com/CSSEGISandData/COVID-19,367,737718
,,Australian Capital Territory,Australia,0,0,0,,-35.53036325446061,149.06023522322693,https://github.com/CSSEGISandData/COVID-19,368,426709
,,,Kazakhstan,0,0,0,,47.96872690850006,66.90155419950011,https://github.com/CSSEGISandData/COVID-19,369,18556698
,,French Polynesia,France,0,0,0,,-17.6797,149.4068,https://github.com/CSSEGISandData/COVID-19,,
,,,Cayman Islands,0,0,0,,19.329608600000057,-81.21929895699992,https://github.com/CSSEGISandData/COVID-19,370,58441
,,,Guadeloupe,0,0,0,,16.196804103500057,-61.49286861849993,https://github.com/CSSEGISandData/COVID-19,371,
,,,Ethiopia,0,0,0,,9.170952962500039,40.484484497000125,https://github.com/CSSEGISandData/COVID-19,372,105350020
,,,Sudan,0,0,0,,15.342520469500087,30.205510901500105,https://github.com/CSSEGISandData/COVID-19,373,37345935
,,,Guinea,0,0,0,,9.955672506000056,-11.356289228999898,https://github.com/CSSEGISandData/COVID-19,374,12413867
,,,Aruba,0,0,0,,12.497626043500048,-69.9691462879999,https://github.com/CSSEGISandData/COVID-19,375,115120
